,5
N11857252,1
N11836535,1
1296358-20,1
N11832640,1
N11844735,1
N11815682,1
000027832,1
1313296-20,1
N11798119,1
N11804080,1
N11812486,1
N11794241,1
N11807777,1
N11775362,1
N11797514,1
14265000027733,1
N11808064,1
N11798665,1
N11807191,1
N11774123,1
000028745,1
N11830319,1
N11830104,1
N11827783,1
N11824642,1
N11858870,1
N11817599,1
3714591-30,1
N11833666,1
1303481-30,1
N11819792,1
N11777350,1
3611944-10,1
N11814835,1
N11840944,1
N11800435,1
N11821305,1
14265000031198,1
3439849-10,1
N11810385,1
14265000026941,1
N11779431,1
N11817560,1
N11807805,1
14265000030828,1
N11820887,1
N11806006,1
N11812338,1
N11819421,1
N11818788,1
795555-30,1
N11797280,1
N11818161,1
N11828280,1
N11834151,1
N11804136,1
N11814697,1
N11778625,1
N11861072,1
N11775408,1
N11830185,1
N11797278,1
N11775122,1
N11860160,1
N11840661,1
N11774739,1
1586053-30,1
N11802321,1
N11856617,1
N11819922,1
N11861940,1
N11803031,1
N11778820,1
N11833248,1
3400205-10,1
N11826473,1
N11774613,1
3070677-30,1
14265000020126,1
N11855418,1
2598905-80,1
3381916-20,1
7321825-20,1
N11805030,1
N11822369,1
N11800150,1
N11812814,1
769759-320,1
N11834162,1
N11819599,1
N11801989,1
N11799337,1
N11793983,1
N11852613,1
4542300-10,1
N11811372,1
N11822552,1
3311500-30,1
N11807908,1
N11836941,1
N11859900,1
N11802384,1
N11805998,1
N11771944,1
N11826325,1
N11808794,1
N11852450,1
610722-20,1
3452532-10,1
14265000027311,1
14265000018104,1
N11803220,1
N11825099,1
N11829896,1
14265000019912,1
N11800827,1
N11777771,1
N11809724,1
N11776164,1
3597286-30,1
N11868784,1
N11805911,1
N11811576,1
N11801244,1
N11836949,1
000027344,1
14265000029077,1
N11800810,1
N11829880,1
N11775918,1
N11820796,1
N11822705,1
N11811299,1
N11814850,1
N11816685,1
N11829191,1
000032965,1
N11808153,1
N11811264,1
N11801030,1
4263228-10,1
N11810886,1
N11798950,1
N11819641,1
N11803291,1
N11812158,1
N11779398,1
N11805700,1
N11829226,1
N11804147,1
N11857164,1
7353635-10,1
N11835163,1
N11830008,1
N11806437,1
N11817107,1
N11828939,1
14265000029598,1
N11806134,1
000027564,1
N11831775,1
N11804093,1
1668163-20,1
14265000023369,1
N11816344,1
596033-20,1
N11782995,1
N11809150,1
N11824772,1
N11808069,1
N11820445,1
N11820145,1
N11820064,1
N11858959,1
N11807282,1
N11778938,1
N11779372,1
14265000024227,1
N11820046,1
N11802041,1
N11855720,1
N11866686,1
N11795415,1
N11833791,1
N11840688,1
14265000031131,1
N11848543,1
N11810487,1
N11832697,1
N11816150,1
N11861096,1
N11799651,1
N11807607,1
000028501,1
373569-30,1
N11856252,1
14265000024771,1
N11830531,1
N11857586,1
N11832160,1
N11773775,1
N11836868,1
N11805746,1
N11858929,1
N11803803,1
N11855800,1
N11817411,1
N11855637,1
N11803257,1
N11807642,1
N11844679,1
N11836667,1
N11857645,1
N11811432,1
N11859557,1
N11805168,1
N11808066,1
3603868-10,1
N11859907,1
N11852922,1
N11870195,1
420520-240,1
N11852777,1
N11858506,1
4030996-30,1
1388573-20,1
14265000030372,1
N11822882,1
N11845146,1
3438113-10,1
N11794961,1
N11815153,1
N11797593,1
N11801037,1
4029421-10,1
N11852551,1
14265000033368,1
N11828921,1
N11808888,1
N11826577,1
N11830188,1
N11776842,1
N11807960,1
1703680-20,1
4196969-10,1
N11802611,1
N11778828,1
N11824281,1
1571236-30,1
N11804208,1
N11811208,1
2448051-20,1
N11794260,1
2938674-50,1
N11771852,1
2247437-250,1
N11775357,1
N11861124,1
N11818273,1
N11855755,1
N11819449,1
N11822112,1
713294-20,1
N11857371,1
N11787035,1
N11818526,1
N11815595,1
N11832581,1
N11855766,1
N11825546,1
N11823362,1
N11775423,1
N11816014,1
N11779630,1
N11799937,1
N11831241,1
000027985,1
N11778435,1
N11855523,1
N11827109,1
000028592,1
N11818497,1
N11861952,1
N11825538,1
N11823496,1
N11820216,1
4324349-10,1
N11821172,1
N11829208,1
4493763-10,1
N11822317,1
N11818110,1
N11806252,1
N11800647,1
000028081,1
N11815451,1
000028410,1
N11849134,1
N11814465,1
N11798569,1
N11819567,1
N11875204,1
14265000025695,1
N11800400,1
N11824816,1
N11813606,1
N11811758,1
N11818107,1
N11836809,1
N11860827,1
3438130-10,1
N11820029,1
N11817173,1
N11813258,1
N11799638,1
N11818813,1
N11826042,1
N11804535,1
3439867-10,1
N11777515,1
N11815100,1
N11802670,1
N11824735,1
3452525-10,1
N11813646,1
N11794773,1
N11817383,1
N11814814,1
N11778363,1
100255753-30,1
000028541,1
N11811072,1
N11830287,1
N11798551,1
330016-20,1
N11775941,1
N11844806,1
N11808116,1
N11822160,1
N11803236,1
1306005-20,1
N11827735,1
N11822781,1
N11797804,1
N11837086,1
3256107-20,1
N11822152,1
14265000031628,1
N11833727,1
000028282,1
N11834726,1
N11792514,1
N11822913,1
N11777608,1
14265000019615,1
N11795792,1
N11771902,1
N11792888,1
N11777899,1
N11812089,1
N11787715,1
N11834860,1
N11800823,1
N11863144,1
N11796249,1
N11873493,1
N11801307,1
N11804248,1
N11772042,1
N11864648,1
N11836842,1
N11815586,1
000027960,1
N11829873,1
N11816017,1
N11810815,1
N11772862,1
14265000021744,1
N11848529,1
N11815077,1
000027523,1
N11859474,1
N11861198,1
N11861327,1
N11800908,1
N11840594,1
N11784099,1
N11836626,1
N11835520,1
N11857407,1
000028528,1
N11806534,1
N11807627,1
2167077-80,1
N11815018,1
N11825923,1
N11830340,1
N11828198,1
N11824160,1
N11813732,1
14265000018484,1
14265000034366,1
N11830529,1
N11818844,1
N11812375,1
N11814483,1
N11817167,1
N11775298,1
660267-30,1
611637-20,1
N11832892,1
000027431,1
N11814997,1
N11833040,1
N11816483,1
N11804238,1
N11807907,1
N11816169,1
1300596-20,1
N11814794,1
N11858570,1
N11808943,1
N11782183,1
N11816388,1
N11807298,1
N11792503,1
N11861472,1
N11776844,1
N11833142,1
3242399-10,1
000027615,1
N11812964,1
N11819158,1
N11848786,1
N11815450,1
N11784576,1
N11784569,1
N11836962,1
N11801178,1
N11799377,1
N11833566,1
N11829078,1
N11794392,1
N11825013,1
N11820442,1
N11771964,1
N11813324,1
1696212-20,1
N11796531,1
N11824155,1
N11858452,1
N11777505,1
N11859895,1
N11856667,1
N11833801,1
N11819574,1
N11829936,1
N11858702,1
N11841642,1
N11806936,1
3367326-20,1
N11804081,1
N11840462,1
N11829568,1
14265000020951,1
000027614,1
N11824787,1
N11772267,1
N11859739,1
14265000020175,1
N11831858,1
3604753-10,1
N11809637,1
2241161-60,1
14265000021819,1
N11835021,1
N11815807,1
N11831772,1
N11833982,1
N11855861,1
N11811140,1
N11795996,1
000027624,1
N11821132,1
N11803398,1
N11828907,1
N11821521,1
3355402-20,1
N11798884,1
000028669,1
N11834160,1
N11861954,1
N11827172,1
14265000026255,1
N11857810,1
N11800519,1
N11827477,1
N11773583,1
N11784667,1
2525110-40,1
N11826041,1
4192715-10,1
N11835493,1
N11833822,1
N11814296,1
N11855876,1
N11831500,1
N11807111,1
N11857238,1
N11799160,1
N11824847,1
N11811218,1
N11797232,1
N11854044,1
N11859678,1
N11868493,1
N11822151,1
N11857811,1
3252552-20,1
4196954-10,1
N11820014,1
N11820175,1
N11820171,1
1588409-30,1
N11800061,1
630301-20,1
N11844802,1
N11859566,1
N11826481,1
N11814988,1
N11812037,1
N11781120,1
N11859583,1
N11806165,1
N11804210,1
14265000028061,1
825284-40,1
N11803052,1
N11807280,1
N11828247,1
611250-20,1
N11849197,1
N11818983,1
N11802788,1
N11815278,1
1296611-20,1
N11833152,1
N11844949,1
N11806537,1
000027770,1
N11818889,1
N11815952,1
N11777848,1
N11807791,1
2429341-60,1
000028646,1
N11821231,1
N11826383,1
N11836594,1
000028530,1
N11824505,1
N11817643,1
N11859936,1
N11802088,1
N11860097,1
N11824148,1
14265000020753,1
N11807235,1
N11824690,1
N11857061,1
N11799695,1
3468421-10,1
N11860736,1
000028299,1
N11848997,1
N11805240,1
N11818556,1
N11810838,1
N11821541,1
N11855658,1
N11805934,1
N11813667,1
N11860829,1
N11775947,1
N11808958,1
N11801063,1
N11819391,1
N11833236,1
N11822811,1
1325460-50,1
N11793518,1
N11826281,1
N11840895,1
N11801729,1
N11825894,1
N11808689,1
N11796638,1
N11858667,1
000028667,1
N11858113,1
N11835169,1
N11860365,1
N11801144,1
000028641,1
6216572-10,1
N11860171,1
14265000020860,1
N11861760,1
N11813684,1
N11798234,1
14265000033228,1
N11775942,1
N11820892,1
2752270-20,1
N11819443,1
N11826087,1
N11834514,1
N11830392,1
N11829297,1
N11865659,1
N11824619,1
N11856353,1
N11821319,1
N11859662,1
N11855852,1
3444047-40,1
4108327-10,1
N11801473,1
N11806837,1
N11858034,1
N11811332,1
N11817691,1
N11861870,1
N11826395,1
N11832891,1
303755-30,1
N11845356,1
N11778789,1
N11779410,1
N11819904,1
N11827138,1
14265000033467,1
2842732-20,1
000028368,1
N11809112,1
N11856746,1
N11855340,1
N11826708,1
14265000021736,1
N11828898,1
N11810129,1
N11868857,1
N11840647,1
5912574-10,1
14265000026958,1
N11828147,1
N11820567,1
N11798398,1
000027953,1
N11809087,1
3444664-10,1
N11800985,1
N11809252,1
N11776139,1
14265000020456,1
4066019-10,1
N11836098,1
N11796405,1
629814-20,1
N11829461,1
N11806046,1
N11833565,1
N11856366,1
621435-30,1
N11860788,1
N11798356,1
N11808552,1
N11795612,1
3357636-20,1
1474781-30,1
N11800441,1
N11860125,1
N11827444,1
N11802081,1
N11822387,1
N11804545,1
N11824174,1
000032895,1
N11824001,1
N11820576,1
N11829669,1
N11813055,1
2557317-80,1
N11787705,1
N11822564,1
4488468-10,1
N11774371,1
000027909,1
N11775310,1
N11825024,1
14265000018716,1
420541-10,1
000027577,1
N11830174,1
14265000026313,1
N11784703,1
N11833749,1
N11799635,1
N11801262,1
3438108-10,1
14265000019664,1
N11832089,1
3208040-60,1
N11798309,1
N11822533,1
N11835723,1
N11813836,1
N11844824,1
N11815081,1
N11806150,1
N11829849,1
N11817376,1
N11859005,1
N11824751,1
N11805968,1
N11859585,1
N11775415,1
1474398-20,1
N11811060,1
N11823591,1
N11830927,1
N11813271,1
1476849-30,1
N11793405,1
N11829070,1
N11825168,1
N11778887,1
N11825718,1
N11801207,1
N11848674,1
N11827698,1
N11806219,1
N11859574,1
N11836105,1
N11848757,1
N11836176,1
N11805122,1
N11794196,1
N11830299,1
N11780233,1
N11825843,1
N11814552,1
N11836873,1
14265000033665,1
N11828439,1
N11825595,1
14265000026768,1
N11820851,1
4269624-10,1
N11802918,1
N11777181,1
N11859442,1
N11836863,1
N11772141,1
N11812175,1
N11812129,1
N11810990,1
N11818298,1
4219747-20,1
N11845273,1
3387320-30,1
N11818171,1
1113182-20,1
N11799121,1
N11801223,1
N11831342,1
N11817612,1
N11823974,1
N11823691,1
N11802983,1
3158534-20,1
N11812384,1
N11807688,1
000027803,1
N11779450,1
N11825749,1
14265000024805,1
N11809915,1
000027951,1
N11860142,1
N11798149,1
N11814854,1
N11818594,1
N11860636,1
N11779116,1
N11859491,1
N11822019,1
N11770645,1
N11804085,1
N11800088,1
N11859466,1
N11868766,1
N11801209,1
000027400,1
N11805888,1
N11829231,1
1305927-30,1
N11775648,1
4104678-40,1
3597286-20,1
14265000025182,1
N11820093,1
N11774262,1
N11813718,1
N11831461,1
N11821093,1
N11817118,1
N11793368,1
N11824434,1
N11823570,1
N11819652,1
000027855,1
N11795438,1
4188155-10,1
4224645-10,1
N11836601,1
N11800412,1
N11861465,1
N11783431,1
14265000025331,1
N11811693,1
N11795598,1
N11814772,1
N11805674,1
14265000025950,1
6059135-10,1
N11823627,1
N11786977,1
4520883-10,1
N11803136,1
N11784573,1
N11775380,1
14265000018245,1
N11799673,1
N11815748,1
N11825867,1
N11779425,1
N11792739,1
N11801123,1
N11860682,1
N11852722,1
N11814037,1
000027742,1
N11802793,1
N11831638,1
N11856144,1
N11817372,1
N11804129,1
N11844891,1
N11856192,1
N11801073,1
N11815065,1
000028177,1
3597281-10,1
N11855745,1
N11803347,1
000028334,1
N11808060,1
N11845257,1
3463477-10,1
N11836826,1
N11816925,1
N11817712,1
N11774785,1
N11777313,1
3378882-20,1
N11816213,1
N11802164,1
N11776910,1
N11807682,1
N11816173,1
N11829442,1
N11793388,1
N11801296,1
N11795161,1
000027528,1
N11778760,1
N11798517,1
N11858105,1
N11778782,1
N11815474,1
N11801064,1
N11855787,1
10700487-10,1
N11794908,1
N11825799,1
N11798954,1
377480-20,1
N11819889,1
N11812059,1
N11800426,1
N11794895,1
N11860497,1
261280-40,1
N11832408,1
4950265-10,1
N11803994,1
N11819313,1
N11799476,1
N11830293,1
N11815506,1
N11833482,1
N11784209,1
N11847115,1
N11808889,1
N11802712,1
N11782571,1
N11832675,1
N11832143,1
N11826693,1
N11803779,1
4031356-20,1
N11818350,1
14265000023583,1
6045785-10,1
N11861155,1
N11800878,1
N11809118,1
N11857658,1
N11779490,1
N11809796,1
N11784672,1
N11857768,1
N11868428,1
14265000021611,1
000027650,1
N11806384,1
1313359-30,1
N11844475,1
N11836630,1
N11833747,1
N11827825,1
N11836466,1
N11825584,1
N11824567,1
N11774702,1
N11814576,1
N11828767,1
N11810141,1
N11804339,1
N11792573,1
N11777424,1
N11801302,1
N11784607,1
N11829616,1
N11778843,1
N11835468,1
3340933-10,1
N11815935,1
N11848854,1
N11829238,1
N11797094,1
14265000033343,1
N11860005,1
N11801086,1
000032969,1
3439871-10,1
N11919745,1
N11803247,1
N11829209,1
N11813424,1
N11814673,1
N11865669,1
N11805830,1
709713-160,1
N11845136,1
N11837093,1
14265000028913,1
14265000029390,1
N11860770,1
N11830535,1
N11790714,1
N11807658,1
N11819858,1
N11813707,1
N11823726,1
14265000023609,1
N11809558,1
N11794397,1
N11801202,1
6166243-10,1
1438048-20,1
N11826559,1
N11792474,1
N11825100,1
N11848746,1
N11814712,1
N11814254,1
N11827670,1
N11836966,1
610318-20,1
N11825223,1
N11779113,1
N11801968,1
14265000019540,1
N11826792,1
N11800419,1
N11803265,1
N11810708,1
N11804268,1
N11807743,1
3617710-10,1
N11774404,1
N11826406,1
N11814615,1
N11831508,1
N11792877,1
N11833869,1
N11778845,1
N11856165,1
N11857884,1
N11830239,1
N11830411,1
N11836885,1
N11807986,1
N11840543,1
N11859641,1
N11792558,1
1565717-20,1
N11860196,1
N11776499,1
N11833324,1
N11798822,1
N11857828,1
N11805034,1
N11857838,1
4096267-10,1
N11860049,1
N11855648,1
N11796221,1
N11855105,1
N11808027,1
N11794282,1
N11812933,1
N11799654,1
N11776221,1
N11787695,1
N11817384,1
N11823655,1
N11815905,1
5037230-10,1
N11830431,1
N11818226,1
N11828150,1
N11809494,1
N11852786,1
N11792525,1
N11805257,1
3336882-10,1
N11829233,1
N11829382,1
N11777113,1
N11816328,1
N11866945,1
N11806605,1
N11838393,1
N11814356,1
N11832401,1
4494528-20,1
N11826280,1
N11814695,1
N11826741,1
N11834902,1
N11815423,1
3109243-10,1
N11777411,1
N11824057,1
N11809008,1
N11810143,1
N11859116,1
N11828683,1
N11830363,1
N11772257,1
N11836748,1
N11814904,1
N11793904,1
N11824722,1
N11818388,1
000027889,1
N11804413,1
N11823503,1
N11812277,1
N11802396,1
N11776341,1
N11795259,1
N11819833,1
N11811174,1
4231746-10,1
N11828323,1
N11795023,1
N11821062,1
N11800967,1
N11821162,1
N11823757,1
N11772941,1
N11804297,1
N11808011,1
N11813648,1
1310515-20,1
4275087-10,1
644230-20,1
N11805810,1
14265000022577,1
N11777735,1
N11775316,1
N11827713,1
N11806781,1
14265000018617,1
4085684-30,1
N11827967,1
N11819693,1
N11857600,1
N11809464,1
N11815147,1
000028046,1
N11798114,1
N11797204,1
N11811316,1
N11825735,1
N11821545,1
N11856307,1
3530615-10,1
4127608-10,1
N11815489,1
N11860638,1
N11828338,1
N11776501,1
N11812196,1
N11855864,1
N11828889,1
N11802777,1
3152354-20,1
5825039-10,1
N11855223,1
3623293-10,1
000027936,1
14265000023682,1
N11803781,1
000028374,1
N11810342,1
N11857490,1
N11832016,1
N11818765,1
N11818078,1
N11811660,1
N11810245,1
14265000028624,1
N11801093,1
N11815972,1
N11812364,1
N11826641,1
615564-30,1
N11836096,1
611264-20,1
N11816752,1
4166748-20,1
N11824783,1
N11783956,1
N11805253,1
14265000025539,1
709596-10,1
N11783953,1
N11856337,1
000028196,1
633500-20,1
N11804761,1
N11802083,1
000028319,1
N11805271,1
14265000031560,1
N11857917,1
N11801435,1
N11849127,1
N11784453,1
3463468-10,1
N11807345,1
N11830329,1
N11804182,1
N11777076,1
N11802510,1
N11812081,1
N11858258,1
N11829921,1
N11784200,1
N11824071,1
N11799083,1
N11826789,1
000028036,1
N11818333,1
N11822492,1
N11807302,1
N11853504,1
N11777301,1
N11825427,1
N11784699,1
N11866916,1
000028255,1
14265000025091,1
7488542-10,1
N11820545,1
N11775426,1
N11802698,1
N11807134,1
N11814911,1
000027796,1
000027404,1
N11810849,1
N11780240,1
3561062-10,1
14265000029663,1
N11838906,1
14265000032980,1
N11806498,1
N11780912,1
N11783387,1
N11859518,1
N11807750,1
1328095-20,1
N11835403,1
331677-20,1
N11857840,1
14265000021306,1
N11837047,1
3603967-10,1
N11813627,1
N11836120,1
N11820170,1
N11861244,1
7409270-20,1
N11822549,1
N11800355,1
N11825468,1
N11806693,1
N11805211,1
000028599,1
N11800894,1
N11782957,1
N11860071,1
N11821653,1
N11852833,1
N11780044,1
N11826856,1
14265000027196,1
3597395-10,1
N11863938,1
14265000031933,1
000027829,1
N11793347,1
N11833796,1
N11855630,1
N11803769,1
14265000027394,1
N11800701,1
N11857258,1
N11828137,1
N11824597,1
2209553-20,1
N11844887,1
N11801238,1
N11804562,1
N11815141,1
14265000028053,1
507930-10,1
N11800853,1
N11806972,1
N11803753,1
5014728-10,1
N11858104,1
N11850722,1
N11836506,1
000028612,1
4150127-20,1
N11812395,1
N11798663,1
14265000027022,1
N11777708,1
N11808994,1
N11815021,1
N11804031,1
N11814830,1
N11821500,1
N11814649,1
N11817121,1
N11782190,1
N11858179,1
N11816020,1
N11819123,1
000028613,1
000027388,1
N11844353,1
N11771905,1
4023203-10,1
N11868810,1
N11787018,1
N11829010,1
4168077-10,1
N11826573,1
N11818596,1
N11826327,1
N11834961,1
N11834727,1
N11798797,1
N11829318,1
14265000024342,1
N11774340,1
N11796049,1
N11801053,1
N11800825,1
N11833313,1
N11785407,1
N11807946,1
N11773716,1
N11803284,1
N11798205,1
N11868793,1
N11804149,1
N11777476,1
14265000021710,1
442884-10,1
N11840450,1
N11802847,1
N11809817,1
N11803555,1
000028445,1
N11776101,1
N11859418,1
3597330-10,1
N11793242,1
N11806597,1
N11800045,1
1388486-40,1
N11859694,1
5925275-10,1
N11811188,1
N11816500,1
N11810722,1
N11777391,1
N11830460,1
N11816024,1
N11777467,1
1345819-20,1
N11816025,1
N11777682,1
N11782161,1
N11806835,1
N11830316,1
N11802934,1
N11818196,1
N11827672,1
14265000026164,1
N11859326,1
N11806475,1
N11797829,1
N11776471,1
14265000022973,1
N11779120,1
N11797569,1
N11805821,1
429807-30,1
N11808144,1
14265000030638,1
N11844790,1
N11836978,1
N11779821,1
N11836792,1
3150391-20,1
N11776407,1
N11849126,1
N11805457,1
N11779595,1
N11804151,1
N11829762,1
N11811608,1
4188163-10,1
1560185-20,1
N11800851,1
N11801036,1
N11777351,1
N11815734,1
N11826925,1
1316367-30,1
N11801546,1
14265000023286,1
N11835908,1
N11814834,1
N11831457,1
N11778800,1
N11821685,1
N11858394,1
N11771005,1
N11844380,1
N11819555,1
N11782614,1
N11815095,1
N11844748,1
14265000019300,1
N11800222,1
N11807375,1
N11820138,1
N11804231,1
N11810756,1
N11780901,1
4085706-10,1
N11777948,1
N11814632,1
N11868350,1
N11813592,1
N11811946,1
N11852920,1
N11803415,1
N11827086,1
N11775937,1
N11771870,1
N11827357,1
000028545,1
N11812826,1
N11799184,1
N11816128,1
N11859454,1
N11855692,1
N11782432,1
N11866816,1
000028750,1
N11861596,1
N11802274,1
N11775836,1
N11802390,1
N11799689,1
N11800243,1
N11830376,1
000028561,1
14265000018518,1
N11798343,1
1312544-40,1
N11805489,1
N11828142,1
N11793367,1
000027670,1
N11797636,1
N11807008,1
N11806538,1
N11804443,1
N11793834,1
N11828396,1
000027441,1
N11801422,1
N11786962,1
N11800490,1
N11808846,1
1705437-40,1
N11831739,1
N11823549,1
N11782163,1
N11836820,1
000032944,1
N11796564,1
N11804160,1
N11818222,1
N11833162,1
4951919-10,1
663402-30,1
N11840426,1
N11772371,1
14265000031040,1
N11840484,1
N11806787,1
N11811528,1
N11798560,1
N11828525,1
3430385-10,1
4991388-50,1
N11798365,1
N11861807,1
N11815070,1
6321134-10,1
N11782585,1
N11858074,1
N11848773,1
14265000019888,1
N11861143,1
N11829725,1
N11803771,1
N11802362,1
N11796169,1
N11816045,1
N11814489,1
N11824321,1
000027401,1
N11857676,1
4020887-10,1
N11825186,1
N11830101,1
N11805110,1
N11803072,1
3087545-10,1
N11804022,1
N11831711,1
N11802960,1
14265000030026,1
N11775429,1
3343230-20,1
N11858202,1
N11773981,1
N11782616,1
373931-70,1
14265000022510,1
N11826795,1
N11798323,1
3463502-10,1
N11827345,1
N11801234,1
N11861151,1
N11858220,1
N11814528,1
N11779059,1
N11803609,1
3340933-20,1
1303153-30,1
N11818584,1
N11824930,1
N11832174,1
N11803454,1
N11802598,1
N11796875,1
N11832715,1
N11802439,1
N11807655,1
000028149,1
N11834903,1
N11774727,1
N11793314,1
N11829724,1
N11813647,1
N11777463,1
N11809291,1
N11821289,1
N11775396,1
N11811206,1
N11773713,1
3449469-10,1
N11830015,1
N11798299,1
N11801232,1
N11836064,1
N11772213,1
N11840757,1
14265000030380,1
N11803540,1
N11779135,1
N11775448,1
N11840654,1
N11824718,1
N11808968,1
N11784544,1
N11855633,1
000027525,1
N11825637,1
N11848637,1
N11803832,1
N11777481,1
N11778929,1
N11801089,1
N11819783,1
N11799495,1
4489219-10,1
6261129-10,1
N11858076,1
000028375,1
N11858280,1
N11807578,1
N11840695,1
N11829565,1
N11822001,1
N11829067,1
N11816084,1
N11803119,1
N11801110,1
N11825877,1
N11807253,1
N11824758,1
N11848802,1
N11804299,1
N11832068,1
N11814594,1
N11778875,1
N11798074,1
3525555-10,1
14265000029838,1
701163-40,1
N11826117,1
N11836190,1
N11868483,1
N11800981,1
N11804162,1
N11814598,1
N11800459,1
14265000019581,1
N11814033,1
N11805997,1
N11833534,1
N11811514,1
N11811899,1
N11800633,1
N11860735,1
N11809874,1
N11807983,1
N11778759,1
6050187-10,1
N11864278,1
N11835022,1
N11800614,1
N11813135,1
N11832041,1
N11829111,1
N11802819,1
N11861893,1
N11835207,1
N11835727,1
N11804872,1
N11800520,1
N11784563,1
N11821103,1
N11835499,1
N11796289,1
N11792862,1
1317996-30,1
N11773751,1
N11825091,1
N11832691,1
N11795513,1
N11770706,1
N11807995,1
14265000020530,1
N11836782,1
709596-160,1
N11819642,1
N11799552,1
N11810255,1
N11836872,1
623192-30,1
N11806875,1
633504-40,1
N11822509,1
N11821770,1
N11822761,1
3080239-20,1
N11807234,1
N11810017,1
N11826588,1
N11805566,1
000028484,1
N11814909,1
N11802186,1
N11815396,1
N11868233,1
3378882-30,1
N11810103,1
N11857845,1
N11833579,1
N11825769,1
N11833640,1
N11833835,1
N11802433,1
N11832976,1
N11823492,1
N11852505,1
1659540-20,1
N11812192,1
N11826192,1
N11830339,1
